83.518	83.067	84.178	83.345
82.755	82.824	84.108	82.582
82.963	83.484	82.547	83.553
83.241	83.484	84.143	83.38
83.171	83.345	84.039	83.865
82.373	83.449	83.414	82.963
82.755	83.102	83.657	82.929
83.935	83.31	83.518	84.178
83.622	83.865	82.824	83.692
82.998	82.859	83.137	83.102
83.067	82.651	82.859	83.588
83.345	84.282	84.108	82.963
83.692	84.421	84.108	82.477
82.894	83.727	83.553	83.171
82.859	84.282	82.339	84.004
83.31	84.837	83.171	83.692
83.796	83.033	82.929	83.9
83.518	83.692	84.351	84.282
84.039	84.663	84.039	83.449
83.484	84.316	84.178	82.998
83.449	83.796	83.657	83.206
83.727	84.421	82.651	83.588
83.449	84.421	83.588	83.935
83.449	83.345	84.247	84.074
83.345	83.865	83.171	83.345
83.761	84.629	84.559	84.455
83.449	83.588	84.074	84.178
84.282	83.588	83.137	84.004
83.935	84.074	84.074	84.49
84.421	83.969	83.865	84.247
84.039	84.108	84.004	84.455
83.9	84.074	83.657	83.553
84.178	83.727	83.969	84.351
84.143	83.935	84.143	84.906
84.525	83.727	83.935	84.976
84.039	83.553	83.831	84.316
83.9	83.449	83.865	84.49
84.525	83.518	84.108	83.831
83.969	84.351	83.9	84.698
83.969	83.588	84.143	84.629
84.247	83.865	84.663	84.074
83.727	84.455	84.906	84.108
84.525	83.9	84.663	84.004
83.484	84.004	83.727	84.178
84.074	84.421	84.663	84.039
84.004	84.559	84.559	84.004
84.212	84.074	83.727	84.455
84.178	83.692	84.351	84.49
83.727	83.9	83.414	83.727
83.9	83.553	83.9	84.143
83.935	84.004	84.004	83.9
84.074	84.282	83.796	83.9
84.629	84.802	84.004	84.108
84.212	83.969	84.525	83.761
83.727	84.525	83.9	83.935
83.865	84.421	84.247	83.622
84.039	84.282	84.386	84.108
83.761	84.421	84.316	83.969
84.004	84.525	84.559	83.449
83.588	84.594	84.108	84.039
83.935	84.004	84.316	84.004
84.351	84.004	83.831	84.074
84.282	83.935	84.039	84.282
83.727	84.143	83.241	84.872
84.178	84.004	84.316	84.663
83.692	84.108	84.49	84.733
84.108	84.178	84.559	84.039
84.143	84.698	84.525	84.976
84.247	84.802	84.629	84.941
84.074	84.594	84.247	84.906
83.935	84.282	83.969	84.108
84.108	84.143	83.865	84.212
84.316	84.247	84.594	84.108
84.212	84.663	84.004	84.282
83.865	84.386	84.212	84.386
84.386	84.663	84.733	84.074
84.316	84.421	84.768	84.455
83.761	83.935	84.351	83.969
84.004	83.969	84.004	83.969
83.761	84.212	84.316	84.074
84.455	84.247	84.386	84.247
84.421	83.831	84.178	84.178
84.421	84.178	84.143	84.247
84.49	84.039	83.865	84.108
84.039	84.559	85.045	84.178
84.074	84.559	84.698	84.768
84.421	84.108	84.178	84.525
84.386	84.629	84.351	84.525
84.316	84.559	84.421	83.796
84.316	84.49	84.178	84.421
83.796	84.212	83.969	84.074
84.386	83.969	84.351	84.247
84.525	84.316	84.525	84.316
84.351	84.698	84.212	84.421
84.386	84.143	84.282	84.663
84.421	84.768	84.282	84.351
84.247	84.629	84.212	84.49
83.796	84.525	83.9	84.074
84.178	83.9	84.698	84.247
84.212	84.143	84.594	84.143
84.316	84.559	84.733	84.247
84.976	84.698	84.316	84.594
84.143	84.455	84.49	84.455
84.212	83.449	84.802	84.386
84.455	84.351	84.837	83.935
84.663	84.074	84.525	84.733
84.074	84.247	84.594	84.212
84.178	84.594	84.282	84.768
84.039	84.421	84.594	84.386
83.484	83.865	84.525	83.969
83.796	83.9	83.727	84.143
