35.288	33.102	33.171	33.518
41.568	39.903	36.294	38.897
42.887	39.348	42.436	40.701
44.518	46.322	47.675	42.783
50.208	48.334	44.934	46.981
51.908	47.71	46.704	50.035
50.833	50.139	52.811	52.221
52.117	51.561	53.678	50.59
55.205	55.17	56.28	53.539
55.795	57.287	57.321	58.883
53.747	57.495	56.558	57.148
57.46	57.599	58.432	57.321
58.744	58.987	59.334	58.987
61.45	58.917	61.589	61.277
59.126	59.334	60.409	60.409
61.242	64.053	64.781	60.097
59.785	61.45	63.324	62.283
63.775	64.677	63.151	64.4
64.365	66.724	67.28	64.92
65.128	66.586	65.475	64.747
64.608	65.232	67.037	66.967
68.702	67.696	70.854	71.096
68.182	68.182	69.188	67.488
69.327	67.453	71.582	69.327
68.91	71.929	70.888	69.604
70.541	70.819	72.38	72.554
70.507	70.923	74.115	68.668
68.737	70.749	71.339	73.491
70.576	73.629	73.491	71.721
72.415	71.478	74.879	72.207
70.854	70.125	74.809	73.352
72.346	74.219	73.352	74.74
72.519	75.642	74.532	73.664
69.951	73.664	75.607	75.711
73.491	74.532	76.232	77.412
72.866	73.942	78.001	76.891
74.705	76.787	76.822	75.538
75.121	72.588	76.475	78.001
74.15	75.156	77.897	76.995
74.427	75.087	76.613	76.475
74.774	75.607	75.642	77.342
77.065	76.926	77.654	77.412
74.844	73.942	76.197	78.487
75.711	76.648	77.689	77.828
73.04	75.538	75.989	77.377
76.856	76.024	78.348	75.85
75.226	76.613	77.828	76.752
75.573	76.613	78.938	76.405
76.683	76.336	77.932	75.954
76.128	76.96	78.452	78.001
75.573	77.446	77.065	76.336
76.128	77.134	78.175	77.828
75.573	77.377	78.799	78.314
75.92	77.134	78.557	78.938
73.525	77.863	78.348	78.626
75.503	77.759	78.036	79.077
75.885	76.822	78.314	77.03
75.503	77.689	78.73	78.418
76.822	76.891	79.528	79.146
77.724	77.793	78.557	78.938
77.689	78.73	77.863	79.042
75.746	77.793	78.938	78.73
76.232	79.251	77.654	78.175
76.128	77.585	78.591	78.14
77.169	77.967	78.765	79.459
77.55	77.689	78.661	79.042
76.371	78.348	77.897	79.146
75.954	78.452	78.591	79.146
75.92	77.689	78.522	78.557
76.926	78.105	79.389	79.91
78.21	76.891	79.702	79.632
76.995	78.21	79.146	77.897
76.822	79.771	78.904	80.187
77.863	78.452	79.042	79.112
77.307	78.487	78.973	79.493
77.689	78.14	79.146	79.424
78.73	78.279	79.459	79.806
77.828	77.342	79.424	80.222
77.828	79.008	78.626	80.049
77.412	79.736	78.591	78.869
78.244	78.765	78.73	80.569
77.238	78.591	79.736	79.702
78.001	79.112	79.771	79.389
77.689	79.493	79.285	79.181
77.55	79.32	81.055	79.875
78.175	77.585	79.702	77.863
76.995	77.62	80.673	79.702
77.793	78.452	79.806	79.84
78.175	79.077	80.777	80.638
78.279	78.279	80.881	80.361
77.828	79.146	79.667	80.291
77.203	78.14	80.604	79.112
78.73	78.973	79.632	80.153
78.973	79.181	80.708	79.771
78.105	77.897	80.638	80.5
77.793	79.251	79.91	79.146
78.661	77.55	80.638	80.222
79.008	78.14	80.396	80.708
78.973	78.314	80.604	79.806
79.112	79.979	81.159	80.257
78.834	78.487	80.014	80.534
79.598	79.008	80.881	80.43
78.418	78.661	80.5	80.5
78.452	79.424	81.228	81.09
78.973	78.279	80.951	80.638
78.348	77.793	79.91	80.153
79.216	78.834	81.298	80.638
79.84	78.695	80.257	80.5
79.042	78.591	80.534	80.847
78.626	79.632	79.806	80.604
78.765	78.557	79.702	80.847
79.355	78.452	80.985	80.916
78.487	78.973	80.638	80.604
78.834	79.493	80.708	81.124
79.077	79.702	80.396	81.159
78.661	79.493	80.604	81.02
79.32	78.938	81.194	81.367
78.73	78.522	81.09	80.916
78.626	79.285	80.916	80.673
78.071	79.077	80.916	81.194
79.042	79.632	80.916	80.638
78.175	79.702	80.534	81.263
79.285	79.042	80.708	80.638
79.077	79.355	80.951	80.916
79.042	79.112	80.396	80.777
79.84	80.257	80.361	80.743
79.667	80.118	80.187	80.743
79.598	79.875	80.43	81.159
79.528	79.91	80.465	80.743
78.765	78.834	80.743	80.569
79.493	78.522	80.638	80.951
79.875	79.251	81.09	80.743
79.112	79.771	80.673	80.708
79.32	79.563	80.812	80.396
79.355	79.424	80.291	81.575
79.077	79.563	80.812	80.743
78.834	79.667	80.43	81.61
79.702	79.32	81.09	80.951
79.667	79.424	80.743	81.61
79.771	78.904	81.437	80.985
79.84	79.702	80.465	80.777
78.695	79.563	80.396	80.881
78.938	79.667	80.951	81.263
79.493	79.771	81.055	80.951
79.459	79.181	80.777	81.402
78.973	79.736	80.638	81.298
79.32	79.528	81.367	81.09
80.153	79.875	80.881	81.957
79.667	79.598	80.916	81.506
79.181	80.014	81.263	81.228
79.042	79.528	81.194	81.159
79.285	80.291	81.055	81.922
80.049	80.083	81.02	81.818
79.459	79.806	80.777	81.679
79.355	79.944	81.506	81.922
79.424	80.049	80.985	82.13
79.632	80.083	81.194	81.437
79.667	79.112	81.367	81.575
80.014	79.702	81.159	81.888
79.771	80.222	81.228	81.471
79.528	79.355	81.124	81.575
79.91	79.528	81.332	81.645
78.73	79.32	81.506	81.749
79.875	79.355	81.332	81.055
79.598	79.563	81.228	81.61
79.493	79.771	80.916	81.992
79.806	79.875	81.332	81.783
79.355	80.43	81.61	81.61
79.667	80.291	81.194	81.367
79.459	79.806	81.02	81.471
79.91	79.736	81.263	81.367
78.418	79.91	80.812	81.645
79.285	80.083	80.951	81.367
79.32	79.875	81.124	81.228
79.493	79.771	80.743	81.159
79.736	79.91	80.916	81.263
79.32	80.153	81.263	81.471
79.944	79.702	81.124	81.714
79.667	80.153	81.124	81.749
78.973	80.083	81.055	81.645
79.459	79.91	80.5	81.888
79.979	79.944	80.951	81.853
79.84	80.083	80.951	81.818
79.112	79.84	81.09	81.506
79.632	79.251	81.194	81.679
79.702	79.91	81.194	81.471
79.979	80.326	81.194	81.61
79.251	80.257	81.02	81.888
78.973	80.222	81.298	81.783
79.736	79.979	80.916	81.402
79.528	79.875	80.985	81.541
79.563	79.979	80.812	81.541
79.493	80.222	80.951	81.437
79.563	80.257	80.985	81.402
79.32	80.257	80.881	81.575
79.424	79.355	81.194	81.298
79.736	80.257	80.951	81.506
79.598	79.771	81.263	81.645
79.563	80.222	81.124	81.645
79.667	80.118	81.298	81.61
