-1.000,-1.000,3.805,4.295
-1.000,-0.900,3.789,4.984
-1.000,-0.800,3.767,4.052
-1.000,-0.700,3.737,4.052
-1.000,-0.600,3.718,3.971
-1.000,-0.500,3.703,3.971
-1.000,-0.400,3.687,5.511
-1.000,-0.300,3.676,6.524
-1.000,-0.200,3.677,6.524
-1.000,-0.100,3.686,7.982
-1.000,-0.000,3.712,5.916
-1.000,0.100,3.753,4.417
-1.000,0.200,3.818,2.755
-1.000,0.300,3.878,1.256
-1.000,0.400,3.923,0.972
-1.000,0.500,3.929,1.945
-1.000,0.600,3.901,3.849
-1.000,0.700,3.876,4.011
-1.000,0.800,3.886,3.363
-1.000,0.900,3.94,1.742
-1.000,1.000,4.014,0.891
-0.900,-1.000,3.817,4.417
-0.900,-0.900,3.807,4.052
-0.900,-0.800,3.781,4.052
-0.900,-0.700,3.729,4.052
-0.900,-0.600,3.702,4.052
-0.900,-0.500,3.682,4.092
-0.900,-0.400,3.654,4.822
-0.900,-0.300,3.634,6.199
-0.900,-0.200,3.624,7.861
-0.900,-0.100,3.637,10.94
-0.900,-0.000,3.664,10.818
-0.900,0.100,3.703,7.455
-0.900,0.200,3.759,5.713
-0.900,0.300,3.823,3.687
-0.900,0.400,3.875,2.229
-0.900,0.500,3.889,2.755
-0.900,0.600,3.878,3.485
-0.900,0.700,3.857,3.606
-0.900,0.800,3.874,2.796
-0.900,0.900,3.92,2.066
-0.900,1.000,3.99,1.418
-0.800,-1.000,3.823,3.971
-0.800,-0.900,3.802,4.052
-0.800,-0.800,3.778,4.052
-0.800,-0.700,3.727,4.052
-0.800,-0.600,3.68,4.092
-0.800,-0.500,3.646,4.092
-0.800,-0.400,3.608,4.741
-0.800,-0.300,3.575,7.05
-0.800,-0.200,3.556,10.373
-0.800,-0.100,3.554,13.412
-0.800,-0.000,3.575,15.073
-0.800,0.100,3.619,13.169
-0.800,0.200,3.678,9.603
-0.800,0.300,3.752,6.726
-0.800,0.400,3.824,4.173
-0.800,0.500,3.859,3.12
-0.800,0.600,3.866,3.079
-0.800,0.700,3.855,3.039
-0.800,0.800,3.861,2.755
-0.800,0.900,3.895,2.472
-0.800,1.000,3.957,1.985
-0.700,-1.000,3.805,4.133
-0.700,-0.900,3.783,4.011
-0.700,-0.800,3.754,4.052
-0.700,-0.700,3.704,4.092
-0.700,-0.600,3.649,4.214
-0.700,-0.500,3.597,4.943
-0.700,-0.400,3.537,7.212
-0.700,-0.300,3.481,11.183
-0.700,-0.200,3.432,15.64
-0.700,-0.100,3.415,19.733
-0.700,-0.000,3.429,23.622
-0.700,0.100,3.479,20.989
-0.700,0.200,3.563,16.126
-0.700,0.300,3.661,10.778
-0.700,0.400,3.761,6.037
-0.700,0.500,3.825,3.728
-0.700,0.600,3.852,2.877
-0.700,0.700,3.852,2.026
-0.700,0.800,3.856,2.026
-0.700,0.900,3.875,2.147
-0.700,1.000,3.901,5.065
-0.600,-1.000,3.791,4.619
-0.600,-0.900,3.758,4.011
-0.600,-0.800,3.721,4.092
-0.600,-0.700,3.663,4.538
-0.600,-0.600,3.594,5.429
-0.600,-0.500,3.511,6.888
-0.600,-0.400,3.409,12.723
-0.600,-0.300,3.296,19.611
-0.600,-0.200,3.207,25.486
-0.600,-0.100,3.159,31.605
-0.600,-0.000,3.17,33.995
-0.600,0.100,3.242,31.686
-0.600,0.200,3.373,24.352
-0.600,0.300,3.52,16.653
-0.600,0.400,3.655,10.656
-0.600,0.500,3.759,5.429
-0.600,0.600,3.823,3.323
-0.600,0.700,3.849,1.864
-0.600,0.800,3.861,1.742
-0.600,0.900,3.864,1.621
-0.600,1.000,3.875,4.538
-0.500,-1.000,3.771,5.632
-0.500,-0.900,3.731,4.822
-0.500,-0.800,3.682,4.741
-0.500,-0.700,3.612,5.511
-0.500,-0.600,3.516,7.455
-0.500,-0.500,3.374,12.237
-0.500,-0.400,3.179,23.622
-0.500,-0.300,2.962,33.549
-0.500,-0.200,2.792,43.558
-0.500,-0.100,2.712,49.797
-0.500,-0.000,2.73,51.742
-0.500,0.100,2.844,47.731
-0.500,0.200,3.05,37.196
-0.500,0.300,3.283,24.676
-0.500,0.400,3.485,16.207
-0.500,0.500,3.641,10.373
-0.500,0.600,3.75,5.997
-0.500,0.700,3.811,3.12
-0.500,0.800,3.834,1.742
-0.500,0.900,3.838,1.621
-0.500,1.000,3.835,4.903
-0.400,-1.000,3.744,6.807
-0.400,-0.900,3.703,5.551
-0.400,-0.800,3.642,5.186
-0.400,-0.700,3.552,7.293
-0.400,-0.600,3.403,12.318
-0.400,-0.500,3.17,22.853
-0.400,-0.400,2.837,41.207
-0.400,-0.300,2.477,59.684
-0.400,-0.200,2.216,73.055
-0.400,-0.100,2.104,78.444
-0.400,-0.000,2.117,78.687
-0.400,0.100,2.266,73.136
-0.400,0.200,2.554,60.535
-0.400,0.300,2.913,40.843
-0.400,0.400,3.24,24.676
-0.400,0.500,3.477,15.924
-0.400,0.600,3.634,10.292
-0.400,0.700,3.729,6.483
-0.400,0.800,3.768,3.444
-0.400,0.900,3.786,2.512
-0.400,1.000,3.793,4.173
-0.300,-1.000,3.726,9.036
-0.300,-0.900,3.69,7.334
-0.300,-0.800,3.613,7.01
-0.300,-0.700,3.489,10.818
-0.300,-0.600,3.278,19.327
-0.300,-0.500,2.929,39.303
-0.300,-0.400,2.439,64.019
-0.300,-0.300,1.993,81.807
-0.300,-0.200,1.735,87.237
-0.300,-0.100,1.636,89.06
-0.300,-0.000,1.632,89.182
-0.300,0.100,1.722,88.209
-0.300,0.200,1.975,82.577
-0.300,0.300,2.417,64.87
-0.300,0.400,2.896,40.357
-0.300,0.500,3.263,23.46
-0.300,0.600,3.5,14.627
-0.300,0.700,3.643,9.724
-0.300,0.800,3.705,6.118
-0.300,0.900,3.734,4.417
-0.300,1.000,3.749,4.781
-0.200,-1.000,3.715,10.251
-0.200,-0.900,3.676,9.522
-0.200,-0.800,3.589,9.643
-0.200,-0.700,3.426,14.911
-0.200,-0.600,3.146,30.024
