-1.000,-1.000,3.742,4.092
-1.000,-0.900,3.738,3.201
-1.000,-0.800,3.748,3.728
-1.000,-0.700,3.771,4.173
-1.000,-0.600,3.788,4.254
-1.000,-0.500,3.797,4.538
-1.000,-0.400,3.801,3.687
-1.000,-0.300,3.82,2.715
-1.000,-0.200,3.865,0.932
-1.000,-0.100,3.897,0.81
-1.000,-0.000,3.903,0.81
-1.000,0.100,3.892,1.742
-1.000,0.200,3.847,3.849
-1.000,0.300,3.793,4.862
-1.000,0.400,3.765,4.862
-1.000,0.500,3.75,4.741
-1.000,0.600,3.744,4.498
-1.000,0.700,3.735,4.052
-1.000,0.800,3.733,4.092
-1.000,0.900,3.743,4.092
-1.000,1.000,3.763,4.011
-0.900,-1.000,3.745,3.849
-0.900,-0.900,3.745,2.31
-0.900,-0.800,3.76,3.728
-0.900,-0.700,3.785,4.498
-0.900,-0.600,3.8,4.092
-0.900,-0.500,3.813,2.31
-0.900,-0.400,3.832,1.742
-0.900,-0.300,3.867,0.81
-0.900,-0.200,3.901,0.81
-0.900,-0.100,3.903,0.81
-0.900,-0.000,3.893,1.013
-0.900,0.100,3.84,3.241
-0.900,0.200,3.763,4.66
-0.900,0.300,3.695,5.429
-0.900,0.400,3.644,5.551
-0.900,0.500,3.624,5.308
-0.900,0.600,3.623,4.984
-0.900,0.700,3.631,4.619
-0.900,0.800,3.649,4.335
-0.900,0.900,3.673,4.335
-0.900,1.000,3.701,4.092
-0.800,-1.000,3.747,2.796
-0.800,-0.900,3.755,1.823
-0.800,-0.800,3.778,3.444
-0.800,-0.700,3.803,2.553
-0.800,-0.600,3.82,1.661
-0.800,-0.500,3.844,1.297
-0.800,-0.400,3.878,0.81
-0.800,-0.300,3.907,0.81
-0.800,-0.200,3.905,0.81
-0.800,-0.100,3.896,0.851
-0.800,-0.000,3.847,2.634
-0.800,0.100,3.749,4.943
-0.800,0.200,3.624,6.24
-0.800,0.300,3.509,8.104
-0.800,0.400,3.453,11.224
-0.800,0.500,3.454,13.088
-0.800,0.600,3.483,13.331
-0.800,0.700,3.524,11.102
-0.800,0.800,3.571,8.428
-0.800,0.900,3.613,6.767
-0.800,1.000,3.645,5.713
-0.700,-1.000,3.753,1.216
-0.700,-0.900,3.773,1.783
-0.700,-0.800,3.803,1.702
-0.700,-0.700,3.822,1.499
-0.700,-0.600,3.846,1.54
-0.700,-0.500,3.881,0.81
-0.700,-0.400,3.912,0.81
-0.700,-0.300,3.91,0.81
-0.700,-0.200,3.902,0.851
-0.700,-0.100,3.857,1.904
-0.700,-0.000,3.745,4.579
-0.700,0.100,3.551,7.82
-0.700,0.200,3.331,14.668
-0.700,0.300,3.192,27.796
-0.700,0.400,3.178,34.198
-0.700,0.500,3.233,34.481
-0.700,0.600,3.324,29.335
-0.700,0.700,3.415,23.055
-0.700,0.800,3.499,17.22
-0.700,0.900,3.559,12.682
-0.700,1.000,3.605,8.955
-0.600,-1.000,3.766,0.77
-0.600,-0.900,3.795,0.932
-0.600,-0.800,3.818,1.256
-0.600,-0.700,3.844,1.499
-0.600,-0.600,3.879,0.81
-0.600,-0.500,3.903,0.81
-0.600,-0.400,3.907,0.81
-0.600,-0.300,3.904,0.81
-0.600,-0.200,3.863,1.418
-0.600,-0.100,3.742,4.376
-0.600,-0.000,3.473,9.076
-0.600,0.100,3.1,26.337
-0.600,0.200,2.82,47.609
-0.600,0.300,2.738,56.726
-0.600,0.400,2.813,57.253
-0.600,0.500,2.966,51.864
-0.600,0.600,3.14,41.572
-0.600,0.700,3.297,31.321
-0.600,0.800,3.421,23.865
-0.600,0.900,3.51,17.22
-0.600,1.000,3.569,10.454
-0.500,-1.000,3.782,0.689
-0.500,-0.900,3.815,1.337
-0.500,-0.800,3.843,1.58
-0.500,-0.700,3.868,0.81
-0.500,-0.600,3.889,0.81
-0.500,-0.500,3.893,0.81
-0.500,-0.400,3.895,0.81
-0.500,-0.300,3.858,1.58
-0.500,-0.200,3.733,4.417
-0.500,-0.100,3.39,10.9
-0.500,-0.000,2.848,38.412
-0.500,0.100,2.394,65.924
-0.500,0.200,2.199,78.039
-0.500,0.300,2.225,81.402
-0.500,0.400,2.4,78.606
-0.500,0.500,2.663,69.044
-0.500,0.600,2.941,55.024
-0.500,0.700,3.178,38.209
-0.500,0.800,3.351,27.674
-0.500,0.900,3.466,19.246
-0.500,1.000,3.545,11.345
-0.400,-1.000,3.805,1.094
-0.400,-0.900,3.835,1.459
-0.400,-0.800,3.859,0.81
-0.400,-0.700,3.874,0.81
-0.400,-0.600,3.878,0.81
-0.400,-0.500,3.882,1.013
-0.400,-0.400,3.845,1.742
-0.400,-0.300,3.72,4.011
-0.400,-0.200,3.325,12.925
-0.400,-0.100,2.632,49.19
-0.400,-0.000,2.051,77.107
-0.400,0.100,1.777,86.791
-0.400,0.200,1.722,89.019
-0.400,0.300,1.814,89.87
-0.400,0.400,2.04,88.128
-0.400,0.500,2.38,82.293
-0.400,0.600,2.751,66.815
-0.400,0.700,3.068,45.3
-0.400,0.800,3.293,30.794
-0.400,0.900,3.436,19.935
-0.400,1.000,3.527,10.94
-0.300,-1.000,3.822,1.459
-0.300,-0.900,3.844,0.81
-0.300,-0.800,3.858,0.891
